ParameterName, ene_min, ene_max, erec_minus_ene_min, erec_minus_ene_max
enu_erec_minus_enu_582, 2.94088911, 3.4147533, -5.21690278e-02, -4.92085979e-02
enu_erec_minus_enu_583, 2.94088911, 3.4147533, -4.92085979e-02, -4.62481681e-02
enu_erec_minus_enu_584, 2.94088911, 3.4147533, -4.62481681e-02, -4.27943332e-02
enu_erec_minus_enu_585, 2.94088911, 3.4147533, -4.27943332e-02, -3.98339033e-02
enu_erec_minus_enu_586, 2.94088911, 3.4147533, -3.98339033e-02, -3.68734734e-02
enu_erec_minus_enu_587, 2.94088911, 3.4147533, -3.68734734e-02, -3.39130435e-02
enu_erec_minus_enu_588, 2.94088911, 3.4147533, -3.39130435e-02, -3.09526136e-02
enu_erec_minus_enu_589, 2.94088911, 3.4147533, -3.09526136e-02, -2.74987787e-02
enu_erec_minus_enu_590, 2.94088911, 3.4147533, -2.74987787e-02, -2.45383488e-02
enu_erec_minus_enu_591, 2.94088911, 3.4147533, -2.45383488e-02, -2.10845139e-02
enu_erec_minus_enu_592, 2.94088911, 3.4147533, -2.10845139e-02, -1.81240840e-02
enu_erec_minus_enu_593, 2.94088911, 3.4147533, -1.81240840e-02, -1.46702491e-02
enu_erec_minus_enu_594, 2.94088911, 3.4147533, -1.46702491e-02, -1.12164143e-02
enu_erec_minus_enu_595, 2.94088911, 3.4147533, -1.12164143e-02, -7.76257938e-03
enu_erec_minus_enu_596, 2.94088911, 3.4147533, -7.76257938e-03, -4.30874450e-03
enu_erec_minus_enu_597, 2.94088911, 3.4147533, -4.30874450e-03, -8.54909624e-04
enu_erec_minus_enu_598, 2.94088911, 3.4147533, -8.54909624e-04, 2.59892526e-03
enu_erec_minus_enu_599, 2.94088911, 3.4147533, 2.59892526e-03, 6.54616512e-03
enu_erec_minus_enu_600, 2.94088911, 3.4147533, 6.54616512e-03, 1.00000000e-02
enu_erec_minus_enu_601, 3.4147533, 3.95701026, -1.00000000e+00, -6.82740596e-01
enu_erec_minus_enu_602, 3.4147533, 3.95701026, -6.82740596e-01, -6.05276014e-01
enu_erec_minus_enu_603, 3.4147533, 3.95701026, -6.05276014e-01, -5.55442110e-01
enu_erec_minus_enu_604, 3.4147533, 3.95701026, -5.55442110e-01, -5.17943332e-01
enu_erec_minus_enu_605, 3.4147533, 3.95701026, -5.17943332e-01, -4.87845628e-01
enu_erec_minus_enu_606, 3.4147533, 3.95701026, -4.87845628e-01, -4.62681974e-01
enu_erec_minus_enu_607, 3.4147533, 3.95701026, -4.62681974e-01, -4.41465559e-01
enu_erec_minus_enu_608, 3.4147533, 3.95701026, -4.41465559e-01, -4.22222765e-01
enu_erec_minus_enu_609, 3.4147533, 3.95701026, -4.22222765e-01, -4.05446996e-01
enu_erec_minus_enu_610, 3.4147533, 3.95701026, -4.05446996e-01, -3.90151441e-01
enu_erec_minus_enu_611, 3.4147533, 3.95701026, -3.90151441e-01, -3.76336102e-01
enu_erec_minus_enu_612, 3.4147533, 3.95701026, -3.76336102e-01, -3.63507572e-01
enu_erec_minus_enu_613, 3.4147533, 3.95701026, -3.63507572e-01, -3.52159257e-01
enu_erec_minus_enu_614, 3.4147533, 3.95701026, -3.52159257e-01, -3.41304348e-01
enu_erec_minus_enu_615, 3.4147533, 3.95701026, -3.41304348e-01, -3.30942843e-01
enu_erec_minus_enu_616, 3.4147533, 3.95701026, -3.30942843e-01, -3.21568149e-01
enu_erec_minus_enu_617, 3.4147533, 3.95701026, -3.21568149e-01, -3.12193454e-01
enu_erec_minus_enu_618, 3.4147533, 3.95701026, -3.12193454e-01, -3.03805569e-01
enu_erec_minus_enu_619, 3.4147533, 3.95701026, -3.03805569e-01, -2.95911089e-01
enu_erec_minus_enu_620, 3.4147533, 3.95701026, -2.95911089e-01, -2.88016610e-01
enu_erec_minus_enu_621, 3.4147533, 3.95701026, -2.88016610e-01, -2.81108940e-01
enu_erec_minus_enu_622, 3.4147533, 3.95701026, -2.81108940e-01, -2.73707865e-01
enu_erec_minus_enu_623, 3.4147533, 3.95701026, -2.73707865e-01, -2.67293600e-01
enu_erec_minus_enu_624, 3.4147533, 3.95701026, -2.67293600e-01, -2.60879336e-01
enu_erec_minus_enu_625, 3.4147533, 3.95701026, -2.60879336e-01, -2.54465071e-01
enu_erec_minus_enu_626, 3.4147533, 3.95701026, -2.54465071e-01, -2.48544211e-01
enu_erec_minus_enu_627, 3.4147533, 3.95701026, -2.48544211e-01, -2.43116756e-01
enu_erec_minus_enu_628, 3.4147533, 3.95701026, -2.43116756e-01, -2.37689301e-01
enu_erec_minus_enu_629, 3.4147533, 3.95701026, -2.37689301e-01, -2.32261847e-01
enu_erec_minus_enu_630, 3.4147533, 3.95701026, -2.32261847e-01, -2.26834392e-01
enu_erec_minus_enu_631, 3.4147533, 3.95701026, -2.26834392e-01, -2.21900342e-01
enu_erec_minus_enu_632, 3.4147533, 3.95701026, -2.21900342e-01, -2.16966292e-01
enu_erec_minus_enu_633, 3.4147533, 3.95701026, -2.16966292e-01, -2.12525647e-01
enu_erec_minus_enu_634, 3.4147533, 3.95701026, -2.12525647e-01, -2.08085002e-01
enu_erec_minus_enu_635, 3.4147533, 3.95701026, -2.08085002e-01, -2.03150953e-01
enu_erec_minus_enu_636, 3.4147533, 3.95701026, -2.03150953e-01, -1.99203713e-01
enu_erec_minus_enu_637, 3.4147533, 3.95701026, -1.99203713e-01, -1.94763068e-01
enu_erec_minus_enu_638, 3.4147533, 3.95701026, -1.94763068e-01, -1.90322423e-01
enu_erec_minus_enu_639, 3.4147533, 3.95701026, -1.90322423e-01, -1.86375183e-01
enu_erec_minus_enu_640, 3.4147533, 3.95701026, -1.86375183e-01, -1.82427943e-01
enu_erec_minus_enu_641, 3.4147533, 3.95701026, -1.82427943e-01, -1.78480703e-01
enu_erec_minus_enu_642, 3.4147533, 3.95701026, -1.78480703e-01, -1.74533464e-01
enu_erec_minus_enu_643, 3.4147533, 3.95701026, -1.74533464e-01, -1.71079629e-01
enu_erec_minus_enu_644, 3.4147533, 3.95701026, -1.71079629e-01, -1.67132389e-01
enu_erec_minus_enu_645, 3.4147533, 3.95701026, -1.67132389e-01, -1.63678554e-01
enu_erec_minus_enu_646, 3.4147533, 3.95701026, -1.63678554e-01, -1.59731314e-01
enu_erec_minus_enu_647, 3.4147533, 3.95701026, -1.59731314e-01, -1.56277479e-01
enu_erec_minus_enu_648, 3.4147533, 3.95701026, -1.56277479e-01, -1.52823644e-01
enu_erec_minus_enu_649, 3.4147533, 3.95701026, -1.52823644e-01, -1.49369809e-01
enu_erec_minus_enu_650, 3.4147533, 3.95701026, -1.49369809e-01, -1.45915975e-01
enu_erec_minus_enu_651, 3.4147533, 3.95701026, -1.45915975e-01, -1.42955545e-01
enu_erec_minus_enu_652, 3.4147533, 3.95701026, -1.42955545e-01, -1.39501710e-01
enu_erec_minus_enu_653, 3.4147533, 3.95701026, -1.39501710e-01, -1.36047875e-01
enu_erec_minus_enu_654, 3.4147533, 3.95701026, -1.36047875e-01, -1.33087445e-01
enu_erec_minus_enu_655, 3.4147533, 3.95701026, -1.33087445e-01, -1.29633610e-01
enu_erec_minus_enu_656, 3.4147533, 3.95701026, -1.29633610e-01, -1.26673180e-01
enu_erec_minus_enu_657, 3.4147533, 3.95701026, -1.26673180e-01, -1.23219345e-01
enu_erec_minus_enu_658, 3.4147533, 3.95701026, -1.23219345e-01, -1.20258915e-01
enu_erec_minus_enu_659, 3.4147533, 3.95701026, -1.20258915e-01, -1.17298486e-01
enu_erec_minus_enu_660, 3.4147533, 3.95701026, -1.17298486e-01, -1.14338056e-01
enu_erec_minus_enu_661, 3.4147533, 3.95701026, -1.14338056e-01, -1.10884221e-01
enu_erec_minus_enu_662, 3.4147533, 3.95701026, -1.10884221e-01, -1.07923791e-01
enu_erec_minus_enu_663, 3.4147533, 3.95701026, -1.07923791e-01, -1.04963361e-01
enu_erec_minus_enu_664, 3.4147533, 3.95701026, -1.04963361e-01, -1.02002931e-01
enu_erec_minus_enu_665, 3.4147533, 3.95701026, -1.02002931e-01, -9.90425012e-02
enu_erec_minus_enu_666, 3.4147533, 3.95701026, -9.90425012e-02, -9.60820713e-02
enu_erec_minus_enu_667, 3.4147533, 3.95701026, -9.60820713e-02, -9.31216414e-02
enu_erec_minus_enu_668, 3.4147533, 3.95701026, -9.31216414e-02, -9.01612115e-02
enu_erec_minus_enu_669, 3.4147533, 3.95701026, -9.01612115e-02, -8.72007816e-02
enu_erec_minus_enu_670, 3.4147533, 3.95701026, -8.72007816e-02, -8.42403517e-02
enu_erec_minus_enu_671, 3.4147533, 3.95701026, -8.42403517e-02, -8.12799218e-02
enu_erec_minus_enu_672, 3.4147533, 3.95701026, -8.12799218e-02, -7.83194919e-02
enu_erec_minus_enu_673, 3.4147533, 3.95701026, -7.83194919e-02, -7.53590620e-02
enu_erec_minus_enu_674, 3.4147533, 3.95701026, -7.53590620e-02, -7.23986321e-02
enu_erec_minus_enu_675, 3.4147533, 3.95701026, -7.23986321e-02, -6.99316072e-02
enu_erec_minus_enu_676, 3.4147533, 3.95701026, -6.99316072e-02, -6.69711773e-02
enu_erec_minus_enu_677, 3.4147533, 3.95701026, -6.69711773e-02, -6.40107474e-02
enu_erec_minus_enu_678, 3.4147533, 3.95701026, -6.40107474e-02, -6.10503175e-02
enu_erec_minus_enu_679, 3.4147533, 3.95701026, -6.10503175e-02, -5.80898876e-02
enu_erec_minus_enu_680, 3.4147533, 3.95701026, -5.80898876e-02, -5.51294577e-02
enu_erec_minus_enu_681, 3.4147533, 3.95701026, -5.51294577e-02, -5.21690278e-02
enu_erec_minus_enu_682, 3.4147533, 3.95701026, -5.21690278e-02, -4.92085979e-02
enu_erec_minus_enu_683, 3.4147533, 3.95701026, -4.92085979e-02, -4.62481681e-02
enu_erec_minus_enu_684, 3.4147533, 3.95701026, -4.62481681e-02, -4.27943332e-02
enu_erec_minus_enu_685, 3.4147533, 3.95701026, -4.27943332e-02, -3.98339033e-02
enu_erec_minus_enu_686, 3.4147533, 3.95701026, -3.98339033e-02, -3.68734734e-02
enu_erec_minus_enu_687, 3.4147533, 3.95701026, -3.68734734e-02, -3.39130435e-02
enu_erec_minus_enu_688, 3.4147533, 3.95701026, -3.39130435e-02, -3.09526136e-02
enu_erec_minus_enu_689, 3.4147533, 3.95701026, -3.09526136e-02, -2.74987787e-02
enu_erec_minus_enu_690, 3.4147533, 3.95701026, -2.74987787e-02, -2.45383488e-02
enu_erec_minus_enu_691, 3.4147533, 3.95701026, -2.45383488e-02, -2.10845139e-02
enu_erec_minus_enu_692, 3.4147533, 3.95701026, -2.10845139e-02, -1.81240840e-02
enu_erec_minus_enu_693, 3.4147533, 3.95701026, -1.81240840e-02, -1.46702491e-02
enu_erec_minus_enu_694, 3.4147533, 3.95701026, -1.46702491e-02, -1.12164143e-02
enu_erec_minus_enu_695, 3.4147533, 3.95701026, -1.12164143e-02, -7.76257938e-03
enu_erec_minus_enu_696, 3.4147533, 3.95701026, -7.76257938e-03, -4.30874450e-03
enu_erec_minus_enu_697, 3.4147533, 3.95701026, -4.30874450e-03, -8.54909624e-04
enu_erec_minus_enu_698, 3.4147533, 3.95701026, -8.54909624e-04, 2.59892526e-03
enu_erec_minus_enu_699, 3.4147533, 3.95701026, 2.59892526e-03, 6.54616512e-03
enu_erec_minus_enu_700, 3.4147533, 3.95701026, 6.54616512e-03, 1.00000000e-02
enu_erec_minus_enu_701, 3.95701026, 4.64582316, -1.00000000e+00, -6.82740596e-01
enu_erec_minus_enu_702, 3.95701026, 4.64582316, -6.82740596e-01, -6.05276014e-01
enu_erec_minus_enu_703, 3.95701026, 4.64582316, -6.05276014e-01, -5.55442110e-01
enu_erec_minus_enu_704, 3.95701026, 4.64582316, -5.55442110e-01, -5.17943332e-01
enu_erec_minus_enu_705, 3.95701026, 4.64582316, -5.17943332e-01, -4.87845628e-01
enu_erec_minus_enu_706, 3.95701026, 4.64582316, -4.87845628e-01, -4.62681974e-01
enu_erec_minus_enu_707, 3.95701026, 4.64582316, -4.62681974e-01, -4.41465559e-01
enu_erec_minus_enu_708, 3.95701026, 4.64582316, -4.41465559e-01, -4.22222765e-01
enu_erec_minus_enu_709, 3.95701026, 4.64582316, -4.22222765e-01, -4.05446996e-01
enu_erec_minus_enu_710, 3.95701026, 4.64582316, -4.05446996e-01, -3.90151441e-01
enu_erec_minus_enu_711, 3.95701026, 4.64582316, -3.90151441e-01, -3.76336102e-01
enu_erec_minus_enu_712, 3.95701026, 4.64582316, -3.76336102e-01, -3.63507572e-01
enu_erec_minus_enu_713, 3.95701026, 4.64582316, -3.63507572e-01, -3.52159257e-01
enu_erec_minus_enu_714, 3.95701026, 4.64582316, -3.52159257e-01, -3.41304348e-01
enu_erec_minus_enu_715, 3.95701026, 4.64582316, -3.41304348e-01, -3.30942843e-01
enu_erec_minus_enu_716, 3.95701026, 4.64582316, -3.30942843e-01, -3.21568149e-01
enu_erec_minus_enu_717, 3.95701026, 4.64582316, -3.21568149e-01, -3.12193454e-01
enu_erec_minus_enu_718, 3.95701026, 4.64582316, -3.12193454e-01, -3.03805569e-01
enu_erec_minus_enu_719, 3.95701026, 4.64582316, -3.03805569e-01, -2.95911089e-01
enu_erec_minus_enu_720, 3.95701026, 4.64582316, -2.95911089e-01, -2.88016610e-01
enu_erec_minus_enu_721, 3.95701026, 4.64582316, -2.88016610e-01, -2.81108940e-01
enu_erec_minus_enu_722, 3.95701026, 4.64582316, -2.81108940e-01, -2.73707865e-01
enu_erec_minus_enu_723, 3.95701026, 4.64582316, -2.73707865e-01, -2.67293600e-01
enu_erec_minus_enu_724, 3.95701026, 4.64582316, -2.67293600e-01, -2.60879336e-01
enu_erec_minus_enu_725, 3.95701026, 4.64582316, -2.60879336e-01, -2.54465071e-01
enu_erec_minus_enu_726, 3.95701026, 4.64582316, -2.54465071e-01, -2.48544211e-01
enu_erec_minus_enu_727, 3.95701026, 4.64582316, -2.48544211e-01, -2.43116756e-01
enu_erec_minus_enu_728, 3.95701026, 4.64582316, -2.43116756e-01, -2.37689301e-01
enu_erec_minus_enu_729, 3.95701026, 4.64582316, -2.37689301e-01, -2.32261847e-01
enu_erec_minus_enu_730, 3.95701026, 4.64582316, -2.32261847e-01, -2.26834392e-01
enu_erec_minus_enu_731, 3.95701026, 4.64582316, -2.26834392e-01, -2.21900342e-01
enu_erec_minus_enu_732, 3.95701026, 4.64582316, -2.21900342e-01, -2.16966292e-01
enu_erec_minus_enu_733, 3.95701026, 4.64582316, -2.16966292e-01, -2.12525647e-01
enu_erec_minus_enu_734, 3.95701026, 4.64582316, -2.12525647e-01, -2.08085002e-01
enu_erec_minus_enu_735, 3.95701026, 4.64582316, -2.08085002e-01, -2.03150953e-01
enu_erec_minus_enu_736, 3.95701026, 4.64582316, -2.03150953e-01, -1.99203713e-01
enu_erec_minus_enu_737, 3.95701026, 4.64582316, -1.99203713e-01, -1.94763068e-01
enu_erec_minus_enu_738, 3.95701026, 4.64582316, -1.94763068e-01, -1.90322423e-01
enu_erec_minus_enu_739, 3.95701026, 4.64582316, -1.90322423e-01, -1.86375183e-01
enu_erec_minus_enu_740, 3.95701026, 4.64582316, -1.86375183e-01, -1.82427943e-01
enu_erec_minus_enu_741, 3.95701026, 4.64582316, -1.82427943e-01, -1.78480703e-01
enu_erec_minus_enu_742, 3.95701026, 4.64582316, -1.78480703e-01, -1.74533464e-01
enu_erec_minus_enu_743, 3.95701026, 4.64582316, -1.74533464e-01, -1.71079629e-01
enu_erec_minus_enu_744, 3.95701026, 4.64582316, -1.71079629e-01, -1.67132389e-01
enu_erec_minus_enu_745, 3.95701026, 4.64582316, -1.67132389e-01, -1.63678554e-01
enu_erec_minus_enu_746, 3.95701026, 4.64582316, -1.63678554e-01, -1.59731314e-01
enu_erec_minus_enu_747, 3.95701026, 4.64582316, -1.59731314e-01, -1.56277479e-01
enu_erec_minus_enu_748, 3.95701026, 4.64582316, -1.56277479e-01, -1.52823644e-01
enu_erec_minus_enu_749, 3.95701026, 4.64582316, -1.52823644e-01, -1.49369809e-01
enu_erec_minus_enu_750, 3.95701026, 4.64582316, -1.49369809e-01, -1.45915975e-01
enu_erec_minus_enu_751, 3.95701026, 4.64582316, -1.45915975e-01, -1.42955545e-01
enu_erec_minus_enu_752, 3.95701026, 4.64582316, -1.42955545e-01, -1.39501710e-01
enu_erec_minus_enu_753, 3.95701026, 4.64582316, -1.39501710e-01, -1.36047875e-01
enu_erec_minus_enu_754, 3.95701026, 4.64582316, -1.36047875e-01, -1.33087445e-01
enu_erec_minus_enu_755, 3.95701026, 4.64582316, -1.33087445e-01, -1.29633610e-01
enu_erec_minus_enu_756, 3.95701026, 4.64582316, -1.29633610e-01, -1.26673180e-01
enu_erec_minus_enu_757, 3.95701026, 4.64582316, -1.26673180e-01, -1.23219345e-01
enu_erec_minus_enu_758, 3.95701026, 4.64582316, -1.23219345e-01, -1.20258915e-01
enu_erec_minus_enu_759, 3.95701026, 4.64582316, -1.20258915e-01, -1.17298486e-01
enu_erec_minus_enu_760, 3.95701026, 4.64582316, -1.17298486e-01, -1.14338056e-01
enu_erec_minus_enu_761, 3.95701026, 4.64582316, -1.14338056e-01, -1.10884221e-01
enu_erec_minus_enu_762, 3.95701026, 4.64582316, -1.10884221e-01, -1.07923791e-01
enu_erec_minus_enu_763, 3.95701026, 4.64582316, -1.07923791e-01, -1.04963361e-01
enu_erec_minus_enu_764, 3.95701026, 4.64582316, -1.04963361e-01, -1.02002931e-01
enu_erec_minus_enu_765, 3.95701026, 4.64582316, -1.02002931e-01, -9.90425012e-02
enu_erec_minus_enu_766, 3.95701026, 4.64582316, -9.90425012e-02, -9.60820713e-02
enu_erec_minus_enu_767, 3.95701026, 4.64582316, -9.60820713e-02, -9.31216414e-02
enu_erec_minus_enu_768, 3.95701026, 4.64582316, -9.31216414e-02, -9.01612115e-02
enu_erec_minus_enu_769, 3.95701026, 4.64582316, -9.01612115e-02, -8.72007816e-02
enu_erec_minus_enu_770, 3.95701026, 4.64582316, -8.72007816e-02, -8.42403517e-02
enu_erec_minus_enu_771, 3.95701026, 4.64582316, -8.42403517e-02, -8.12799218e-02
enu_erec_minus_enu_772, 3.95701026, 4.64582316, -8.12799218e-02, -7.83194919e-02
enu_erec_minus_enu_773, 3.95701026, 4.64582316, -7.83194919e-02, -7.53590620e-02
enu_erec_minus_enu_774, 3.95701026, 4.64582316, -7.53590620e-02, -7.23986321e-02
enu_erec_minus_enu_775, 3.95701026, 4.64582316, -7.23986321e-02, -6.99316072e-02
enu_erec_minus_enu_776, 3.95701026, 4.64582316, -6.99316072e-02, -6.69711773e-02
enu_erec_minus_enu_777, 3.95701026, 4.64582316, -6.69711773e-02, -6.40107474e-02
enu_erec_minus_enu_778, 3.95701026, 4.64582316, -6.40107474e-02, -6.10503175e-02
enu_erec_minus_enu_779, 3.95701026, 4.64582316, -6.10503175e-02, -5.80898876e-02
enu_erec_minus_enu_780, 3.95701026, 4.64582316, -5.80898876e-02, -5.51294577e-02
enu_erec_minus_enu_781, 3.95701026, 4.64582316, -5.51294577e-02, -5.21690278e-02
enu_erec_minus_enu_782, 3.95701026, 4.64582316, -5.21690278e-02, -4.92085979e-02
enu_erec_minus_enu_783, 3.95701026, 4.64582316, -4.92085979e-02, -4.62481681e-02
enu_erec_minus_enu_784, 3.95701026, 4.64582316, -4.62481681e-02, -4.27943332e-02
enu_erec_minus_enu_785, 3.95701026, 4.64582316, -4.27943332e-02, -3.98339033e-02
enu_erec_minus_enu_786, 3.95701026, 4.64582316, -3.98339033e-02, -3.68734734e-02
enu_erec_minus_enu_787, 3.95701026, 4.64582316, -3.68734734e-02, -3.39130435e-02
enu_erec_minus_enu_788, 3.95701026, 4.64582316, -3.39130435e-02, -3.09526136e-02
enu_erec_minus_enu_789, 3.95701026, 4.64582316, -3.09526136e-02, -2.74987787e-02
enu_erec_minus_enu_790, 3.95701026, 4.64582316, -2.74987787e-02, -2.45383488e-02
enu_erec_minus_enu_791, 3.95701026, 4.64582316, -2.45383488e-02, -2.10845139e-02
enu_erec_minus_enu_792, 3.95701026, 4.64582316, -2.10845139e-02, -1.81240840e-02
enu_erec_minus_enu_793, 3.95701026, 4.64582316, -1.81240840e-02, -1.46702491e-02
enu_erec_minus_enu_794, 3.95701026, 4.64582316, -1.46702491e-02, -1.12164143e-02
enu_erec_minus_enu_795, 3.95701026, 4.64582316, -1.12164143e-02, -7.76257938e-03
enu_erec_minus_enu_796, 3.95701026, 4.64582316, -7.76257938e-03, -4.30874450e-03
enu_erec_minus_enu_797, 3.95701026, 4.64582316, -4.30874450e-03, -8.54909624e-04
enu_erec_minus_enu_798, 3.95701026, 4.64582316, -8.54909624e-04, 2.59892526e-03
enu_erec_minus_enu_799, 3.95701026, 4.64582316, 2.59892526e-03, 6.54616512e-03
enu_erec_minus_enu_800, 3.95701026, 4.64582316, 6.54616512e-03, 1.00000000e-02
enu_erec_minus_enu_801, 4.64582316, 5.77918906, -1.00000000e+00, -6.82740596e-01
enu_erec_minus_enu_802, 4.64582316, 5.77918906, -6.82740596e-01, -6.05276014e-01
enu_erec_minus_enu_803, 4.64582316, 5.77918906, -6.05276014e-01, -5.55442110e-01
enu_erec_minus_enu_804, 4.64582316, 5.77918906, -5.55442110e-01, -5.17943332e-01
enu_erec_minus_enu_805, 4.64582316, 5.77918906, -5.17943332e-01, -4.87845628e-01
enu_erec_minus_enu_806, 4.64582316, 5.77918906, -4.87845628e-01, -4.62681974e-01
enu_erec_minus_enu_807, 4.64582316, 5.77918906, -4.62681974e-01, -4.41465559e-01
enu_erec_minus_enu_808, 4.64582316, 5.77918906, -4.41465559e-01, -4.22222765e-01
enu_erec_minus_enu_809, 4.64582316, 5.77918906, -4.22222765e-01, -4.05446996e-01
enu_erec_minus_enu_810, 4.64582316, 5.77918906, -4.05446996e-01, -3.90151441e-01
enu_erec_minus_enu_811, 4.64582316, 5.77918906, -3.90151441e-01, -3.76336102e-01
enu_erec_minus_enu_812, 4.64582316, 5.77918906, -3.76336102e-01, -3.63507572e-01
enu_erec_minus_enu_813, 4.64582316, 5.77918906, -3.63507572e-01, -3.52159257e-01
enu_erec_minus_enu_814, 4.64582316, 5.77918906, -3.52159257e-01, -3.41304348e-01
enu_erec_minus_enu_815, 4.64582316, 5.77918906, -3.41304348e-01, -3.30942843e-01
enu_erec_minus_enu_816, 4.64582316, 5.77918906, -3.30942843e-01, -3.21568149e-01
enu_erec_minus_enu_817, 4.64582316, 5.77918906, -3.21568149e-01, -3.12193454e-01
enu_erec_minus_enu_818, 4.64582316, 5.77918906, -3.12193454e-01, -3.03805569e-01
enu_erec_minus_enu_819, 4.64582316, 5.77918906, -3.03805569e-01, -2.95911089e-01
enu_erec_minus_enu_820, 4.64582316, 5.77918906, -2.95911089e-01, -2.88016610e-01
enu_erec_minus_enu_821, 4.64582316, 5.77918906, -2.88016610e-01, -2.81108940e-01
enu_erec_minus_enu_822, 4.64582316, 5.77918906, -2.81108940e-01, -2.73707865e-01
enu_erec_minus_enu_823, 4.64582316, 5.77918906, -2.73707865e-01, -2.67293600e-01
enu_erec_minus_enu_824, 4.64582316, 5.77918906, -2.67293600e-01, -2.60879336e-01
enu_erec_minus_enu_825, 4.64582316, 5.77918906, -2.60879336e-01, -2.54465071e-01
enu_erec_minus_enu_826, 4.64582316, 5.77918906, -2.54465071e-01, -2.48544211e-01
enu_erec_minus_enu_827, 4.64582316, 5.77918906, -2.48544211e-01, -2.43116756e-01
enu_erec_minus_enu_828, 4.64582316, 5.77918906, -2.43116756e-01, -2.37689301e-01
enu_erec_minus_enu_829, 4.64582316, 5.77918906, -2.37689301e-01, -2.32261847e-01
enu_erec_minus_enu_830, 4.64582316, 5.77918906, -2.32261847e-01, -2.26834392e-01
enu_erec_minus_enu_831, 4.64582316, 5.77918906, -2.26834392e-01, -2.21900342e-01
enu_erec_minus_enu_832, 4.64582316, 5.77918906, -2.21900342e-01, -2.16966292e-01
enu_erec_minus_enu_833, 4.64582316, 5.77918906, -2.16966292e-01, -2.12525647e-01
enu_erec_minus_enu_834, 4.64582316, 5.77918906, -2.12525647e-01, -2.08085002e-01
enu_erec_minus_enu_835, 4.64582316, 5.77918906, -2.08085002e-01, -2.03150953e-01
enu_erec_minus_enu_836, 4.64582316, 5.77918906, -2.03150953e-01, -1.99203713e-01
enu_erec_minus_enu_837, 4.64582316, 5.77918906, -1.99203713e-01, -1.94763068e-01
enu_erec_minus_enu_838, 4.64582316, 5.77918906, -1.94763068e-01, -1.90322423e-01
enu_erec_minus_enu_839, 4.64582316, 5.77918906, -1.90322423e-01, -1.86375183e-01
enu_erec_minus_enu_840, 4.64582316, 5.77918906, -1.86375183e-01, -1.82427943e-01
enu_erec_minus_enu_841, 4.64582316, 5.77918906, -1.82427943e-01, -1.78480703e-01
enu_erec_minus_enu_842, 4.64582316, 5.77918906, -1.78480703e-01, -1.74533464e-01
enu_erec_minus_enu_843, 4.64582316, 5.77918906, -1.74533464e-01, -1.71079629e-01
enu_erec_minus_enu_844, 4.64582316, 5.77918906, -1.71079629e-01, -1.67132389e-01
enu_erec_minus_enu_845, 4.64582316, 5.77918906, -1.67132389e-01, -1.63678554e-01
enu_erec_minus_enu_846, 4.64582316, 5.77918906, -1.63678554e-01, -1.59731314e-01
enu_erec_minus_enu_847, 4.64582316, 5.77918906, -1.59731314e-01, -1.56277479e-01
enu_erec_minus_enu_848, 4.64582316, 5.77918906, -1.56277479e-01, -1.52823644e-01
enu_erec_minus_enu_849, 4.64582316, 5.77918906, -1.52823644e-01, -1.49369809e-01
enu_erec_minus_enu_850, 4.64582316, 5.77918906, -1.49369809e-01, -1.45915975e-01
enu_erec_minus_enu_851, 4.64582316, 5.77918906, -1.45915975e-01, -1.42955545e-01
enu_erec_minus_enu_852, 4.64582316, 5.77918906, -1.42955545e-01, -1.39501710e-01
enu_erec_minus_enu_853, 4.64582316, 5.77918906, -1.39501710e-01, -1.36047875e-01
enu_erec_minus_enu_854, 4.64582316, 5.77918906, -1.36047875e-01, -1.33087445e-01
enu_erec_minus_enu_855, 4.64582316, 5.77918906, -1.33087445e-01, -1.29633610e-01
enu_erec_minus_enu_856, 4.64582316, 5.77918906, -1.29633610e-01, -1.26673180e-01
enu_erec_minus_enu_857, 4.64582316, 5.77918906, -1.26673180e-01, -1.23219345e-01
enu_erec_minus_enu_858, 4.64582316, 5.77918906, -1.23219345e-01, -1.20258915e-01
enu_erec_minus_enu_859, 4.64582316, 5.77918906, -1.20258915e-01, -1.17298486e-01
enu_erec_minus_enu_860, 4.64582316, 5.77918906, -1.17298486e-01, -1.14338056e-01
enu_erec_minus_enu_861, 4.64582316, 5.77918906, -1.14338056e-01, -1.10884221e-01
enu_erec_minus_enu_862, 4.64582316, 5.77918906, -1.10884221e-01, -1.07923791e-01
enu_erec_minus_enu_863, 4.64582316, 5.77918906, -1.07923791e-01, -1.04963361e-01
enu_erec_minus_enu_864, 4.64582316, 5.77918906, -1.04963361e-01, -1.02002931e-01
enu_erec_minus_enu_865, 4.64582316, 5.77918906, -1.02002931e-01, -9.90425012e-02
enu_erec_minus_enu_866, 4.64582316, 5.77918906, -9.90425012e-02, -9.60820713e-02
enu_erec_minus_enu_867, 4.64582316, 5.77918906, -9.60820713e-02, -9.31216414e-02
enu_erec_minus_enu_868, 4.64582316, 5.77918906, -9.31216414e-02, -9.01612115e-02
enu_erec_minus_enu_869, 4.64582316, 5.77918906, -9.01612115e-02, -8.72007816e-02
enu_erec_minus_enu_870, 4.64582316, 5.77918906, -8.72007816e-02, -8.42403517e-02
enu_erec_minus_enu_871, 4.64582316, 5.77918906, -8.42403517e-02, -8.12799218e-02
